ID_renamed,Act Lic,AirQualityIndex,Airports,Bike Score,Crime Rate,Cum Op St-Ups,Excl Lic/Opt.,Female Population,For. Pat App Fld,Foreign-born,Inv Dis Rec,Iss US Pat,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Iss,Lic w Equ,Male Population,Median Age,NEWCOMPSUPP,New Pat App Fld,New Prod,Non-Excl Lic/Opt,Number of Veterans,Opt Iss,Pro Pat App Fld,St-Ups Cld,St-Ups Formed,St-Ups in Home St,St-Ups w Equ,Tot Discl Lic,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Lic/Opt Exe,Tot Pat App Fld,Total Population,Transit Score,Util Pat App Fld,[ID],City,Fed Res Exp,Gross Lic Inc,INSTITUTION,INSTTYPE,Ind Res Exp,Leg Fees,Lic FTEs,Lic Inc Equ,Lic Inc Other,Lic Inc Pd Oth,Lic Inc Run Roy,MEDSCHL,Oth FTEs,Reimb Leg Fee,STATE,Tot Res Exp
92730,128.33333333333334,43,1,46,61.12,16.833333333333332,4.833333333333333,144323,0,9257,66.5,12.333333333333334,0,53.666666666666664,31.666666666666668,9.833333333333334,0.5,135455,36.1,0,23.333333333333332,2.4,5,15286,5.333333333333333,21.666666666666668,1.6666666666666667,2.1666666666666665,1.5,0.16666666666666666,20.666666666666668,4.5,7.666666666666667,3,15.166666666666666,55.166666666666664,279778,,1.6666666666666667,92730,Toledo,27085000,951945,University of Toledo,5U,3453000,602921,2.75,0,271750,0,680195,Yes,2.25,404684,OH,52354000
92737,248.2,42,1,63,25.52,47.2,22.4,59027,11,10925,100.8,15.8,0,109.6,138.75,25.6,7.8,56231,23.6,0,91.2,11.25,3.2,2177,5.4,65.6,2.2,7.4,7.25,5.2,41.8,3,16.8,11.2,31,107.6,115258,33,13.6,92737,Provo,24249512,2644411,Brigham Young University,5U, ,1050884,3,540000,953620,37000,1150791,No,2,569205,UT,32177342
92741,232,,,,,22,8,,0,,113,31,0,57,43,55,0,,,0,61,25,47,,17,59,0,9,8,0,30,16,47,9,72,94,,,0,92741,,127527001,1255399,Washington State University,5U,6291818,514932,4,0,242419,11270,1012980,No,6.5,284903,WA,193774515
92748,57,73,3,59,30.51,3,2,2012898,0,1485425,21,0,0,24,9,6,1,1958998,35,0,9,0,4,85417,1,9,0,2,2,2,6,0,5,2,7,19,3971896,53,0,92748,Los Angeles,29020798,689999,Childrens Hospital Los Angeles,4HRI,2991544,176816,1,0,283494,0,406505,No,2,47408,CA,32012342
92788,73.33333333333333,45,1,61,28.73,13.333333333333334,6.5,,0,,47.5,7.666666666666667,0,39,32.666666666666664,7.5,0,,,3.8333333333333335,17.333333333333332,2.8,1,,1.5,16.5,0.6666666666666666,2,2,0,9.166666666666666,1.1666666666666667,5.166666666666667,2.6666666666666665,9,33.333333333333336,,,0.8333333333333334,92788,Stillwater,38922592,2671401,Oklahoma State University,5U,10377180,484354,5,0,90404,60646,2580997,Yes,2,236445,OK,140642907
92804,74.66666666666667,42,3,67,57.59,27.666666666666668,8.166666666666666,826172,2.3333333333333335,205339,117.5,31.833333333333332,0,10,2,11,2.1666666666666665,741270,34.1,0,70,1,2.8333333333333335,61995,11.166666666666666,57.666666666666664,1.3333333333333333,4,2.3333333333333335,2.5,38.5,3.8333333333333335,12.5,5.833333333333333,22.166666666666668,99,1567442,67,10,92804,Philadelphia,78741000,198741,Drexel University,5U,5440000,1700939,5,0,198402,0,339,Yes,2,441844,PA,100995000
94012,148.66666666666666,42,1,40,42.24,14.333333333333334,1.1666666666666667,41862,0.16666666666666666,30908,227.83333333333334,20.5,0,16.833333333333332,7.5,19.666666666666668,1,40601,33.8,0,60.333333333333336,0.6666666666666666,18.5,1562,7.833333333333333,53.833333333333336,0.5,2.3333333333333335,1.6666666666666667,0.16666666666666666,30.333333333333332,14.666666666666666,10.5,2.3333333333333335,27.5,100.5,82463,32,6.333333333333333,94012,Laurel,1224552409,491138,Johns Hopkins University Applied Physics Laboratory,5U,5318232,436000,5.5,0,175579,0,315559,No,2.5,0,MD,1229870641
94410,47,48,1,32,59.14,19.75,4.6,100989,0.6,16640,31.2,11,0.2,23.4,15,5.2,2.6,96997,36.6,16.5,19,1.25,0.6,12343,1.2,15,0.6,3,2.6,2.6,8.8,1,2.4,3,6.4,22.6,197986,19,3.4,94410,Little Rock,43230296,2379559,University of Arkansas for Medical Sciences,5U,4870843,509780,2,0,194118,90600,2185441,Yes,2.5,106282,AR,48101139
94788,133.5,45,3,69,28.290000000000003,9.166666666666666,9,4468707,11,3212500,90.83333333333333,14.5,5,78,47.333333333333336,29.5,1.1666666666666667,4081698,36,0,48.2,3.4,20.5,156961,6.5,34.8,2.1666666666666665,2.3333333333333335,0.8333333333333334,0.6666666666666666,30.666666666666668,16.5,17.333333333333332,2.1666666666666665,36,84.83333333333333,8550405,89,3.4,94788,New York,328242485,57894965,Mount Sinai School of Medicine of NYU,5U,38871086,2962456,10,0,15567707,8907348,42327258,Yes,19.8,1455635,NY,420748062
95008,0,41,1,53,53.6,0,0,37255,0,1062,13.666666666666666,0.3333333333333333,0,0,0,0,0,32446,27.399999999999995,0,2,0,0,2968,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,2.3333333333333335,69701,,0.6666666666666666,95008,Muncie,1971000,0,Ball State University,5U,443000,33213,0,0,0,0,0,No,0.5,0,IN,9209000
95014,137.33333333333334,35,3,69,42.39,33,4.5,347320,17.5,190123,74,18.166666666666668,0.16666666666666666,40.833333333333336,26.6,6,2.8333333333333335,322149,31.8,0.25,63.666666666666664,2.4,1.5,18350,3,39.166666666666664,1.5,3,2,2.6,17,2.2,2.4,4.666666666666667,9,82.16666666666667,669469,72,3.6666666666666665,95014,Boston,353223154,1185353,Boston University/Boston Medical Center,5U,35389539,1695353,8,0,508157,65831,677196,Yes,3,956440,MA,419994444
95021,68,60,1,43,26.89,9.5,2.3333333333333335,701081,0.6666666666666666,373842,45,22.333333333333332,0.3333333333333333,62.333333333333336,44.666666666666664,5.333333333333333,0.6666666666666666,693826,34.5,1,33.333333333333336,1.5,3,92489,0.6666666666666666,32.333333333333336,1.5,0.6666666666666666,0.5,0,3,2.3333333333333335,2.6666666666666665,1,6,71.66666666666667,1394907,37,0.3333333333333333,95021,San Diego,77336404,3138751,Sanford-Burnham Medical Research Institute,4HRI,5276065,664613,5.35,0,2367736,1000,771015,No,3.28,567037,CA,91206607
95034,327.5,35,3,69,42.39,17.833333333333332,8.833333333333334,347320,0.16666666666666666,190123,145.5,29.5,1.5,103.33333333333333,62.833333333333336,28.5,2.5,322149,31.8,0,43.666666666666664,2,19.666666666666668,18350,3.8333333333333335,42.5,1.1666666666666667,2.1666666666666665,2,1.1666666666666667,38.833333333333336,12.5,15.333333333333334,4.5,32.333333333333336,116.16666666666667,669469,72,1,95034,Boston,170307443,9231700,Children's Hospital Boston,4HRI,15085731,3782177,6,1580278,2270292,1554426,5381130,Yes,8,1681275,MA,290177900
95036,33,75,3,65,77.93,1.3333333333333333,0.6666666666666666,215451,0,113896,11.666666666666666,8.333333333333334,0,14.333333333333334,1.3333333333333333,4.333333333333333,0,203827,35.7,0,5,0.3333333333333333,3.6666666666666665,12159,0.6666666666666666,5,0,0,0,0,3.6666666666666665,3.3333333333333335,1.3333333333333333,0.3333333333333333,5,13.666666666666666,419278,57,0,95036,Oakland,34882884,220647,Children's Hospital Oakland Research Institution,4HRI,4164679,683699,1,0,173987,0,46660,No,0,310312,CA,53382896
95038,48,73,3,59,30.51,4,2.75,2012898,1.5,1485425,49,13,2.25,35.333333333333336,1,7.75,0.75,1958998,35,3,25.25,,5,85417,0,17.5,0,1,1,1,,2.5,4.25,1,7.75,40.5,3971896,53,6.25,95038,Los Angeles, ,249371883,City of Hope National Medical Center & Beckman Research  Institution,4HRI, ,1200000,5,0,2988734, ,246383149,No,1, ,CA, 
95049,14,42,1,42,42.6,3,1,225098,0,48263,8,4,0,5.5,1.5,1.5,0,218789,34.2,0,9.5,,0.5,24503,0,6.5,0,1,1,0,1.5,0.5,0.5,0.5,1.5,10,443887,24,3,95049,Omaha,9308065,57202,Creighton University,5U,9577935, ,1,0,55384,0,1818,Yes,1, ,NE,18886000
95063,171,42,3,67,57.59,1,0.5,826172,1,205339,45.5,3.5,0,54,43,23.5,0,741270,34.1,0,20,,23,61995,0.5,19,0,0,0,0,9.5,5.5,18.5,0,24,31.5,1567442,67,0,95063,Philadelphia,38584086,1227860,Fox Chase Cancer Center,4HRI,6970363,320551,2,0,732786,3025,495074,No,2,50596,PA,80567585
95073,6.333333333333333,45,3,69,28.290000000000003,1.3333333333333333,1.5,4468707,1.3333333333333333,3212500,27.333333333333332,4.666666666666667,1.6666666666666667,9,6.666666666666667,9,2.3333333333333335,4081698,36,0.6666666666666666,12.333333333333334,1.5,8,156961,1,7.666666666666667,0,1,1,1,7.5,5,3.3333333333333335,1.6666666666666667,10,15.333333333333334,8550405,89,7,95073,New York,9002000,2642600,Hospital for Special Surgery,4HRI,12200000,230000,3,0,480600,0,2162000,No,4,78000,NY,39006000
95081,0,43,1,51,20.23,0,0,40323,0,7287,2,1,0,0,0,0.5,0,37972,35.1,0,1,0,0.5,3888,0,1,0,0,0,0,0.5,0.5,0,0,0.5,1,78295,35,0,95081,Normal,15038346,0,Illinois State University,5U,0,16000,0,0,0,0,0,No,0.5,0,IL,18726511
95082,259.8333333333333,42,1,58,34.69,33,14.5,43227,0,10033,199.33333333333334,21.166666666666668,2.1666666666666665,94.83333333333333,61.166666666666664,26,5.666666666666667,40588,23.5,,107,3.8333333333333335,11.5,2368,7.333333333333333,105.5,1,9.166666666666666,7.666666666666667,4.166666666666667,54.666666666666664,10.5,13.666666666666666,9.166666666666666,33.333333333333336,203.5,83815,31,1.5,95082,Bloomington,228370052,6847143,Indiana University Research & Technology Corp.(IURTC),5U,38747723,4209369,9.25,0,4058709,17686,2788434,Yes,6.5,2728880,IN,510635411
95090,34,43,1,48,34.13,5.5,2,100667,1.5,10024,16.5,9,0,8,4,3,0,96886,38.1,0,18.5,1,1,12878,2.5,6.5,0.5,1,0,0,5.5,1.5,2.5,1.5,5.5,23,197553,,10.5,95090,Kent, , ,Kent State University,5U, , ,1, , , , ,No,0.5, ,OH, 
95091,8,40,3,45,27.5,0,0.75,38506,0,6295,21.666666666666668,6,0,4.5,3.3333333333333335,0.75,0,35861,35.1,2.5,16.666666666666668,0,0,4704,0.6666666666666666,16.333333333333332,0,0.25,0.25,0,1.3333333333333333,0.25,0,1,1.25,29.833333333333332,74367,33,0.3333333333333333,95091,Bethlehem,26264476,72394,Lehigh University,5U,4230797,126421,1,0,11000,0,61394,No,1,0,PA,38735943
95100,33.75,34,1.6666666666666667,36,69.68666666666667,5.5,3.75,239915,7.25,32016,36,6.25,0,21.25,17,6.5,0.25,223960,33.8,0.6666666666666666,32.75,5,2.75,18572,0.25,16.75,0.5,1.25,1.5,0.25,6.75,3.5,1.5,1.75,6.75,31.5,463875,44,8.75,95100,Augusta,0,160813,Georgia Regents University,5U,0,439759,3,0,111575,900,49238,Yes,2,214652,GA,55674000
95103,38.666666666666664,34,1,50,43.169999999999995,20.666666666666668,4,71568,0,5767,98,9.5,0.16666666666666666,11.166666666666666,6.833333333333333,6.666666666666667,0.5,63956,35,1,18.833333333333332,8,2.6666666666666665,9368,3.3333333333333335,18,1.3333333333333333,3.8333333333333335,3.6666666666666665,0.5,17.166666666666668,2.8333333333333335,2,5.166666666666667,10,40.666666666666664,135524,24,0.8333333333333334,95103,Charleston,146447589,641248,Zucker Institute for Innovation Commercialization,5U,94550154,420546,3,0,100350,0,540898,Yes,6,164272,SC,247767701
95105,2,44,1,53,14.1,0.8,0,154883,0.25,16896,6.8,0.8,0.2,1.8,1.4,0,0,143654,32.7,0.2,1,0,0,13699,0.2,0.5,0,0.2,0.2,0,0.2,0,0,0.2,0.2,3.2,298537,18,0.25,95105,Oxford,10008000,454,Miami University,5U,534000,4790,0.5,0,0,0,454,No,0,0,OH,16108000
95113,118.33333333333333,44,1,72,54.54,6.666666666666667,1.3333333333333333,341408,0.16666666666666666,113222,22.666666666666668,6.5,0,49.666666666666664,39.333333333333336,8.333333333333334,0.5,341137,34.1,0.16666666666666666,10.166666666666666,0,7,29363,0.3333333333333333,9.5,0,1,0.5,0.3333333333333333,5,2.5,4.666666666666667,1.5,8.666666666666666,24.166666666666668,682545,45,0.3333333333333333,95113,Denver,38902187,185195,National Jewish Health,4HRI,4495069,223016,2,0,107500,2500,77695,No,1,13486,CO,50809180
95115,27.833333333333332,35,3,69,42.39,6.833333333333333,1,347320,0,190123,25.333333333333332,4.333333333333333,0,12.333333333333334,4,2.5,0.16666666666666666,322149,31.8,0,8.666666666666666,1,1.5,18350,2.3333333333333335,8.666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,4.666666666666667,1,2.6666666666666665,1.1666666666666667,4.833333333333333,22,669469,72,0,95115,Boston,33015248,996643,Tufts Medical Center,4HRI,8375000,278157,1,0,460876,319738,535767,No,1,133196,MA,74697000
95116,188,46,3,51,69.21,2.6666666666666665,8.2,143873,3,86253,64.16666666666667,23.5,0,46,9,7.166666666666667,0.3333333333333333,138040,34.6,0,35.5,0,0.16666666666666666,5829,21.333333333333332,28.5,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,24,18.5,5,5,28.5,50.833333333333336,281913,65,4,95116,Newark,55094035,77912,New Jersey Institution of Technology,5U,1687006,252448,3,0,75998,0,1914,No, ,0,NJ,110547846
95118,14.6,37,1,46,48.21,1.25,2.6,53809,0,11888,9.6,3.6,0,2.75,1.25,3,0.25,47835,32.7,27.25,5.8,1.6666666666666667,0.4,9421,0,3.6666666666666665,0,2,1.2,0.75,2.8,0.5,0.8,1.8,3,9.2,101644,,3.6666666666666665,95118,Las Cruces,79264292,5000,New Mexico State University,5U,5787558,141367,1,0,5000,0,0,No,0.5,0,NM,106274698
95119,13,45,3,69,28.290000000000003,0,0,4468707,0,3212500,7.666666666666667,2.3333333333333335,0.6666666666666666,13,12.666666666666666,1.6666666666666667,0,4081698,36,0,8,2,1.6666666666666667,156961,0,6.666666666666667,0,0,0,0,3,0.6666666666666666,1,0,1.6666666666666667,6.666666666666667,8550405,89,0,95119,New York,9900000,406000,New York Blood Center,4HRI,100000, ,1,0,30000,0,376000,No,1, ,NY,10000000
95124,516.6666666666666,35,1,49,24.850000000000005,5.333333333333333,9,58690,4.166666666666667,9428,52.166666666666664,11.5,0,262.5,235,68.5,0.5,60560,30.7,0,29.166666666666668,7,59.5,6154,6.5,14.666666666666666,0,1.1666666666666667,0.8333333333333334,0.5,43.5,7.833333333333333,66,1.1666666666666667,75,38.666666666666664,119250,24,9.166666666666666,95124,Fargo,35482000,2514564,North Dakota State University,5U,1761000,408548,2,0,485434,4806,2029130,No,1,171865,ND,153542000
95142,73.33333333333333,33,1,42,21.77,14.666666666666666,2.6666666666666665,50825,0,11948,69.66666666666667,16.666666666666668,0,30,8.666666666666666,6,1,47627,32.8,0,50.666666666666664,0,3.3333333333333335,3643,1.3333333333333333,47,2,2.3333333333333335,2.3333333333333335,1,11.333333333333334,2.3333333333333335,2.3333333333333335,2.6666666666666665,7.333333333333333,64.66666666666667,98452,41,3.6666666666666665,95142,Troy,73209000,1170957,Rensselaer Polytechnic Institution,5U,4726000,1120039,5,0,1031739,29430,139218,No,3,795467,NY,77935000
95144,68.75,49,1,66,54.47,0,0,266781,2.6666666666666665,82220,0,2.5,3.8333333333333335,100.66666666666667,26.833333333333332,6.333333333333333,0,264893,33.6,1.25,6.5,1,6.333333333333333,38182,0,2,0,0,0,0,0,6.25,1.3333333333333333,0,6.333333333333333,3.8333333333333335,531674,35,1.8333333333333333,95144,Tucson,0,51650000,Research Corporation Technologies,2PMF,0,349000,6,0,2850000,27700000,48800000,No,7,34700,AZ,0
95148,5.666666666666667,40,1,60,62.95,2.75,2,109673,2.75,17735,17.5,7,0,9.333333333333334,6.333333333333333,2.6666666666666665,0,100135,31.4,8.666666666666666,12.75,3.75,0.6666666666666666,7288,2.5,9.25,0.5,0.75,0.25,0.25,2.6666666666666665,2.3333333333333335,2,1,4.5,13.5,209808,41,3.25,95148,Rochester,20147000,275000,Rochester Institution of Technology,5U,2388000,200000,1,0,25000,0,250000,No,0.2,20000,NY,40442000
95149,288,45,3,69,28.290000000000003,22.333333333333332,2.3333333333333335,4468707,0,3212500,51,21,3.3333333333333335,165.33333333333334,92.33333333333333,34.333333333333336,1,4081698,36,0,18.666666666666668,1.5,32,156961,2.6666666666666665,18.666666666666668,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,29,27,7.666666666666667,2.3333333333333335,37,44.666666666666664,8550405,89,0,95149,New York,72000000,29900000,Rockefeller University,5U,4900000,2106000,3.5,5944000,11725000,136000,12231000,No,3,1836000,NY,150000000
95150,718.3333333333334,46,3,60,45.49,57.666666666666664,11.833333333333334,33598,7.166666666666667,21899,160.33333333333334,49.666666666666664,1.3333333333333333,469.6666666666667,431.6666666666667,61.166666666666664,4.333333333333333,32705,39.7,5,138,5.666666666666667,49.333333333333336,2225,5,102.83333333333333,1.1666666666666667,5.166666666666667,3.3333333333333335,4,123.33333333333333,6.833333333333333,51.666666666666664,7.666666666666667,66.16666666666667,203.33333333333334,66303,35,26.666666666666668,95150,New Brunswick,338501000,15381315,Rutgers The State University of  NJ,5U,23739000,2619088,11.94,337981,3670527,729875,11372807,Yes,9.94,691447,NJ,658123000
95156,426,60,1,43,26.89,23,5,701081,0,373842,96,30,1,68,52,17,1,693826,34.5,0,73,,12,92489,2,62,0,4,2,4,64,6,12,1,19,105,1394907,37,11,95156,San Diego,298658000,3191588,The Scripps Research Institution,4HRI,40096000, ,2.25,834340,2230961,149297,126287,No,2.25, ,CA,400767000
95160,315,45,3,69,28.290000000000003,12.666666666666666,4.333333333333333,4468707,0,3212500,82.66666666666667,15.666666666666666,3.6666666666666665,111,65,32.666666666666664,2.6666666666666665,4081698,36,1.5,28.666666666666668,0.5,28.333333333333332,156961,2.3333333333333335,28.666666666666668,0,2.6666666666666665,1.6666666666666667,2.3333333333333335,35,13.333333333333334,18,3.6666666666666665,35,60.333333333333336,8550405,89,0,95160,New York,144498000,143200090,Memorial Sloan-Kettering Cancer Center,4HRI,23960000,2600000,8,0,833360, ,142366730,No,7,445405,NY,471059000
95161,21.25,42,1,49,53.22,6.666666666666667,1.75,,0,,19.75,5,0,16.25,8,2.5,0.5,,,0.3333333333333333,10.5,1,0.75,,1.25,6,1,1.6666666666666667,1,0,4.25,0.3333333333333333,1.5,2.25,3.75,14,,,2.6666666666666665,95161,Carbondale, ,831819,Southern Illinois University,5U, , ,2,0,155842,0,675977,Yes,1, ,IL, 
95166,8,47,3,78,24.46,5,2.5,33773,0.25,40553,50.5,7.5,0,2,1.75,2.5,1,35376,35.4,3.75,19.5,0,0,705,3.5,18.5,3.25,5.75,5.5,2.5,7,1.5,2.75,1.75,6,19.25,69149,74,0.75,95166,Hoboken,21227587,113000,Stevens Institution of Technology,5U,2690308,265128,2,0,108000,0,5000,No,2,0,NJ,30391554
95168,546.5,,,,,60.5,12,,1,,273,59.5,1.5,162.5,108.5,30.5,1.5,,,33.5,116.5,5,18.5,,13,113,2,6.5,5.5,1.5,67.5,10.5,20.5,12.5,43.5,199,,,2.5,95168,,574725992,12564412,Reseach Foundation of State University of New York,5U,84283526,2888759,15.15,0,2515562,13517,10048850,Yes,9.96,795199,NY,940516702
95180,46,43,1,43,48.669999999999995,22,4,100667,0,10024,68.83333333333333,18.166666666666668,0,6.166666666666667,0.5,5.166666666666667,2.1666666666666665,96886,38.1,26,53.5,0.4,1.1666666666666667,12878,0.6666666666666666,53.333333333333336,2.1666666666666665,3,2.8333333333333335,2,9,1.5,1.5,2.8333333333333335,5.833333333333333,95.83333333333333,197553,30,0.16666666666666666,95180,Akron,14676069,233000,University of Akron,5U,5283969,1798074,1.6,0,233000,0,0,No,3,32592,OH,58512485
95183,16,,,,,,0,,0,,,0,0,,,0,,,,,1,,0,,16,1,,,,,1,,,,16,1,,,0,95183,,88700000,13500,University of Alaska,5U,4800000,43302,1,0,0,0,13500,No,0,0,AK,132000000
95188,2329.8333333333335,,,,,,94.16666666666667,,356.1666666666667,,1612.1666666666667,378.6666666666667,16,1751.3333333333333,578.3333333333334,223.66666666666666,17.5,,,,1135,66.66666666666667,129.5,,40,755,,68.66666666666667,57,10.833333333333334,525.8333333333334,145.16666666666666,69.66666666666667,48.833333333333336,263.6666666666667,1483.3333333333333,,,23,95188,,2795017860,174866269,University of California System,5U,330931908,42449259,67.5,6305071,64147744,11092790,104413454,Yes,140.7,27292137,CA,5268347291
95190,268.6666666666667,45,3,72,50.91,26.8,8.333333333333334,1400541,0,573463,93.5,18,1.3333333333333333,99,73.66666666666667,21.833333333333332,2.6666666666666665,1320015,34.2,24,42,2.8333333333333335,13.5,72042,2,41.666666666666664,0.6,3.5,1.5,2.1666666666666665,38.666666666666664,10.5,9.333333333333334,4,23.833333333333332,79,2720556,65,0.3333333333333333,95190,Chicago,293873037,6053552,University of Chicago/UCTech,5U,7249983,2190933,10,300950,1021104,323356,4731498,Yes,11,1625429,IL,356831624
95194,66.4,42,1,47,67.43,0.8333333333333334,1.1666666666666667,73966,1.5,7381,14,8.166666666666666,0,6.166666666666667,4.666666666666667,2.3333333333333335,0,66631,32.8,0,12.333333333333334,0.6,1.1666666666666667,8465,0.3333333333333333,5.833333333333333,0.16666666666666666,0,0,0,3.5,0.16666666666666666,2.1666666666666665,0.3333333333333333,2.6666666666666665,10.4,140597,,4.666666666666667,95194,Dayton,79062110,15500,University of Dayton,5U,6269118,260160,2, , , , ,No,0, ,OH,96723396
95196,,44,1,72,54.54,,,341408,,113222,6,1,,,,,,341137,34.1,,,,,29363,,,,,,,,,,,,,682545,45,,95196,Denver, ,127725,University of Denver,5U, ,99029,1, , , , ,No, , ,CO,22066000
95202,367.6666666666667,43,1,71,40.97,85.5,27.166666666666668,,0.6666666666666666,,357.5,101.16666666666667,2.3333333333333335,246.5,122,61.5,8.5,,,81.25,156.16666666666666,10.833333333333334,34.333333333333336,,25.333333333333332,148,5.666666666666667,13,9,7.166666666666667,160,16,55,15.666666666666666,86.83333333333333,404.1666666666667,,49,7.5,95202,Urbana-Champaign,534188000,31578587,University of Illinois Chicago Urbana,5U,52069000,4887562,12,1411542,1278735,10224,28888310,Yes,16.85,2085595,IL,994377000
95208,,27,1,41,15.83,,,,,,19,16,,,,5,,,,,15,,,,11,,,1,,,,,,,16,,,,,95208,Orono,35369000,369982,University of Maine,5U,2700000, ,1.5, , ,117069, ,No,1, ,ME,79500000
95213,254.16666666666666,34,3,55,17.23,18.5,13,,10.333333333333334,,172.33333333333334,55,3.1666666666666665,169.83333333333334,75.16666666666667,27.166666666666668,4,,,0.3333333333333333,82.66666666666667,2.8333333333333335,14.166666666666666,,9.833333333333334,60.833333333333336,1.1666666666666667,3.3333333333333335,2.3333333333333335,1.1666666666666667,47.333333333333336,17.333333333333332,12.666666666666666,7,37,138.66666666666666,,,11.5,95213,Amherst,355483000,32302364,University of Massachusetts,5U,23564000,3255006,11.4,0,2496156,2313,29806208,Yes,8.3,1733315,MA,628798000
95220,18.333333333333332,37,1,37,25.49,14.666666666666666,2.1666666666666665,,1.1666666666666667,,9,3.6666666666666665,0,11.166666666666666,7.166666666666667,2.8333333333333335,0,,,0,7,0.5,0.6666666666666666,,1.5,3.1666666666666665,1.3333333333333333,1.4,1,0.3333333333333333,3.8333333333333335,0,1.5,2.8333333333333335,4.333333333333333,9.166666666666666,,,2.6666666666666665,95220,Oxford,27234000,459865,University of Mississippi,5U,6994000,254100,2,0,352552,187680,107313,No,1,109545,MS,53488000
95222,24,40,1,60,42.82,5,2,36022,0,2771,10,3,0,9,4,5,0,35002,34.7,0,10,0,3,4733,0,5,0,0,0,2,1,0,5,0,5,10,71024,34,5,95222,Missoula,54276880,34155,University of Montana,5U,5361244,2595,0.5,0,23355,0,10800,No,1,21927,MT,63857146
95228,84.66666666666667,38,1,61,72.17,33,9.666666666666666,285808,0,58200,123,38.166666666666664,0.5,65,15,15.333333333333334,1.5,273323,36,1.5,100.83333333333333,2,5.666666666666667,37443,32,99.83333333333333,2.5,7.333333333333333,5.333333333333333,0.8333333333333334,88.16666666666667,3.6666666666666665,16.166666666666668,27.5,47.333333333333336,222.66666666666666,559131,29,1,95228,Albuquerque,154793700,1502967,University of New Mexico/Sci. & Tech. Corp.,5U,3728721,1610122,4,644815,746329,0,111823,Yes,8,686256,NM,232271023
95232,7,36,1,62,24.53,0.5,0.5,,2.3333333333333335,,28,5.333333333333333,0,6.666666666666667,4.666666666666667,1.3333333333333333,0,,,0,15.333333333333334,0.5,1.5,,0,5.333333333333333,0,0.3333333333333333,0,0,2,0,1.5,0.5,1.3333333333333333,10,,,7.666666666666667,95232,Grand Forks,51890787,160219,University of North Dakota,5U,12648225,275000,1,0,160219,0,0,Yes,2,1156,ND,90930023
95260,1276.1666666666667,40,1,71,47.97,132.5,23.5,338784,1.3333333333333333,119840,396,76.16666666666667,6,563.8333333333334,197.33333333333334,235.16666666666666,13.166666666666666,345659,35.5,78.16666666666667,176.33333333333334,26,211.66666666666666,29364,8.333333333333334,171.83333333333334,4.5,12.5,10.5,10.833333333333334,494.1666666666667,114.5,109.5,19.5,243.5,413.6666666666667,684443,60,3.1666666666666665,95260,Seattle,998700000,42840261,University of Washington/Wash. Research Foundation,5U,59400000,5012481,13.73,1249818,12595031,204391,28995412,Yes,43.25,2968134,WA,1213000000
95263,20.75,42,1,58,63.46,6,3.25,313839,4,58321,46.5,5.25,1,9.25,7.75,6.75,1.25,286315,31.6,0,24.5,0.6666666666666666,2.3333333333333335,20615,3,11.5,0,1.75,1.5,1.5,9,2.6666666666666665,2.75,2.75,9.75,21.25,600154,49,8.75,95263,Milwaukee,25801674,29579,University of Wisconsin at Milwaukee,5U,1886554,110107,3,0,25500,825,4079,No,0,50691,WI,62081835
95274,177.6,38,1,39,24.24,11,12.4,,8.8,,70.6,13.2,0,30,45.4,28.6,2.2,,,0.5,73.4,0.5,16.2,,11.8,47.4,0.4,4.2,2.8,2,25.2,8,28,4.4,40.4,77.8,,,16.6,95274,Pullman,125417122,985785,Washington State University Research Foundation,5U,10173981,784449,4,0,313862,52941,671923,No,6.75,162017,WA,195574787
95279,145.5,42,3,67,57.59,0.5,0.8333333333333334,826172,0,205339,11,3.3333333333333335,2.8333333333333335,94.16666666666667,75.66666666666667,11.5,0.16666666666666666,741270,34.1,0.16666666666666666,8.666666666666666,0,10.666666666666666,61995,0.8333333333333334,8.5,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.333333333333333,4.666666666666667,7,0.6666666666666666,12.333333333333334,16.666666666666668,1567442,67,0.16666666666666666,95279,Philadelphia,30704000,49256000,Wistar Institute,4HRI,1647000,166000,3,0,807000,0,48449000,No,2,52000,PA,58947000
96006,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96006,,5959000, ,California State University Institution,5U,52000,300, , , , , ,No, , ,CA,15317000
96010,22.75,38,1,47,63.62,4.25,1,117476,5.25,16702,10.5,1.75,0,4.25,1,3.5,0.75,128917,30.2,0,15.25,1,2.5,29445,0,6.5,0.25,1.25,0.25,0.75,2,2,0.25,1.25,3.5,13,246393,36,3.5,96010,Norfolk,28728000,65003,Eastern Virginia Medical School,5U,1528000,640532,1,0,65003,0,0,Yes,1,379161,VA,41541000
